net_base_asset_amount,total_base_asset_amount,open_interest,total_fees,margin_ratio_initial,margin_ratio_maintenance,margin_ratio_partial,base_asset_reserve,quote_asset_reserve,funding_period,sqrt_k,peg_multiplier,last_funding_rate,last_funding_rate_ts,last_oracle_price_twap,last_oracle_price_twap_ts,last_mark_price_twap,last_mark_price_twap_ts,cumulative_funding_rate_long,cumulative_funding_rate_short,base_spread,user0.base_asset_amount,user0.quote_asset_amount,user0.last_cumulative_funding_rate,user0.market_index,user0.collateral,user0.position0.upnl,user0.total_collateral,user0.position0.ufunding,user0.free_collateral,user0.margin_ratio,user0.total_position_value,oracle_price,mark_price,bid_price,ask_price
-10398933934005.441,10441144816290.785,2,77352.85928829177,1000,625,500,15644303460907.334,6392103058463.699,3600,10000000000000.0,10539,4.445492504747683,145,10.212112536447586,145,10.22278171845898,145,332.0948349809532,332.0948349809532,100000.0,-6373425106317.676,3329974.868497705,327.6493424762055,0,1000392238.1532733,-1301243.6256811917,999090994.5275922,0.0002833301353970589,998627872.6781743,215.72961754738554,4631218.494178897,4.513034875390881,4.306128061341111,4.093512988312393,4.524125794446504
-10398933934005.441,10441144816290.785,2,77352.85928829177,1000,625,500,15644303460907.334,6392103058463.699,3600,10000000000000.0,10539,4.395134685958683,146,10.208946821935088,146,10.219495145181389,146,336.48996966691186,336.48996966691186,100000.0,-6373425106317.676,3329974.868497705,332.0948349809532,0,1000392238.1532733,-1301243.6256811917,999090994.5275922,0.00028012061753136705,998627872.6781743,215.72961754738554,4631218.494178897,4.513034875390881,4.306128061341111,4.093512988312393,4.524125794446504
-10398933934005.441,10441144816290.785,2,77352.85928829177,1000,625,500,15644303460907.334,6392103058463.699,3600,10000000000000.0,10539,4.3448048398486705,147,10.205782865908608,147,10.216210397524245,147,340.83477450676054,340.83477450676054,100000.0,-6373425106317.676,3329974.868497705,336.48996966691186,0,1000392238.1532733,-1301243.6256811917,999090994.5275922,0.0002769128824834211,998627872.6781743,215.72961754738554,4631218.494178897,4.513034875390881,4.306128061341111,4.093512988312393,4.524125794446504
-11682648552173.97,11724859434459.314,2,82218.48740545454,1000,625,500,16862198728482.986,5930424709743.445,3600,10000000000000.0,10539,4.457377000957052,148,10.202063222900096,148,10.212760927702393,148,345.29215150771756,345.29215150771756,100000.0,-7657139724486.205,3816537.680213981,340.83477450676054,0,1000387372.5251561,-1382527.7138462341,999004844.8113099,0.00034130758501039213,998484938.2719039,192.15085194978403,5199065.394060215,3.509495410661445,3.706559685506036,3.5235483010341753,3.8942042695847787
-11783701705905.797,11825912588191.14,2,82572.4846467738,1000,625,500,16958248352158.445,5896835446879.866,3600,10000000000000.0,10539,4.501860447329402,149,10.198330778356317,149,10.209135243429907,149,349.794011955047,349.794011955047,100000.0,-7758192878218.031,3851937.404345907,345.29215150771756,0,1000387018.5279148,-1388754.4275053623,998998264.1004094,0.0003492630166120255,998474194.9172243,190.62335587618674,5240691.831851269,3.482729803349226,3.664691510827937,3.483747367480807,3.850216518563602
-11786242425098.688,11828453307384.031,2,82581.33457780677,1000,625,500,16960663614520.863,5895995715308.277,3600,10000000000000.0,10539,4.541353882943818,150,10.194600407104845,150,10.20549965642391,150,354.3353658379908,354.3353658379908,100000.0,-7760733597410.922,3852822.397449204,349.794011955047,0,1000387009.6779838,-1388910.64107124,998998099.0369126,0.0003524423765709479,998473925.7330605,190.58545936915826,5241733.038520444,3.482729803349226,3.663647853403248,3.482755240641463,3.849120025981788
-11786305952124.998,11828516834410.342,2,82581.55582608261,1000,625,500,16960724004894.736,5895974722018.987,3600,10000000000000.0,10539,4.580701601054986,151,10.19087210799401,151,10.201865791836543,151,358.91606743904583,358.91606743904583,100000.0,-7760797124437.232,3852844.522276787,354.3353658379908,0,1000387009.4567355,-1388914.5467534503,998998094.9099821,0.00035549895813372757,998473919.003079,190.58451213683955,5241759.069030237,3.482729803349226,3.6636217638719693,3.482730439280791,3.849092615667988
-11786307540306.312,11828518422591.656,2,82581.56135728951,1000,625,500,16960725514659.594,5895974197186.755,3600,10000000000000.0,10539,4.620024368088653,152,10.187145879872778,152,10.198233938356191,152,363.5360918071345,363.5360918071345,100000.0,-7760798712618.547,3852845.075397477,358.91606743904583,0,1000387009.4512043,-1388914.6443957207,998998094.8068086,0.0003585507916812871,998473918.8348293,190.58448845614424,5241759.719793198,3.482729803349226,3.6636211116348774,3.482729819247905,3.8490919304113933
-11786307540306.312,11828518422591.656,2,82581.56135728951,1000,625,500,16960725514659.594,5895974197186.755,3600,10000000000000.0,10539,4.589043893844143,153,10.183590396765629,153,10.194604102110855,153,368.1251357009786,368.1251357009786,100000.0,-7760798712618.547,3852845.075397477,363.5360918071345,0,1000387009.4512043,-1388914.6443957207,998998094.8068086,0.00035614645943495455,998473918.8348293,190.58448845614424,5241759.719793198,3.7863872927543305,3.6636211116348774,3.482729819247905,3.8490919304113933
-11786307540306.312,11828518422591.656,2,82581.56135728951,1000,625,500,16960725514659.594,5895974197186.755,3600,10000000000000.0,10539,4.558080628584242,154,10.180036888652527,154,10.19097628216113,154,372.68321632956287,372.68321632956287,100000.0,-7760798712618.547,3852845.075397477,368.1251357009786,0,1000387009.4512043,-1388914.6443957207,998998094.8068086,0.000353743462743283,998473918.8348293,190.58448845614424,5241759.719793198,3.7863872927543305,3.6636211116348774,3.482729819247905,3.8490919304113933
-11786307540306.312,11828518422591.656,2,82581.56135728951,1000,625,500,16960725514659.594,5895974197186.755,3600,10000000000000.0,10539,4.527134562748447,155,10.17648535443641,155,10.187350477387007,155,377.21035089231134,377.21035089231134,100000.0,-7760798712618.547,3852845.075397477,372.68321632956287,0,1000387009.4512043,-1388914.6443957207,998998094.8068086,0.0003513418008642927,998473918.8348293,190.58448845614424,5241759.719793198,3.7863872927543305,3.6636211116348774,3.482729819247905,3.8490919304113933
-11857622112980.205,11899832995265.549,2,82828.91669517355,1000,625,500,17028511982920.734,5872503722010.358,3600,10000000000000.0,10539,4.569686505279484,156,10.172751352956897,156,10.183718600569568,156,381.78003739759083,381.78003739759083,100000.0,-7832113285292.439,3877580.6091858814,377.21035089231134,0,1000386762.0958664,-1393309.4398911665,998993452.6559752,0.00035790302387621087,998466363.6510675,189.53031525119798,5270890.049077048,3.4543490612715217,3.634511153314039,3.4550571651191575,3.8185082804505615
-11859412102822.156,11901622985107.5,2,82835.10057862065,1000,625,500,17030213587654.334,5871916960130.948,3600,10000000000000.0,10539,4.608762480859212,157,10.169019425634533,157,10.180080455588595,157,386.38879987845,386.38879987845,100000.0,-7833903275134.391,3878198.9975305917,381.78003739759083,0,1000386755.911983,-1393419.5804040749,998993336.331579,0.0003610459949311926,998466174.4737855,189.50410041292633,5271618.577934667,3.4543490612715217,3.6337848920275175,3.454366762983659,3.8177452521864104
-11859456857039.904,11901667739325.248,2,82835.25517570683,1000,625,500,17030256132129.855,5871902291083.963,3600,10000000000000.0,10539,4.64773061456647,158,10.165289571317167,158,10.176444124792127,158,391.03653049301647,391.03653049301647,100000.0,-7833948029352.139,3878214.4572392097,386.38879987845,0,1000386755.757386,-1393422.3340867283,998993333.4232992,0.00036410080088942494,998466169.7441666,189.5034451286674,5271636.791325938,3.4543490612715217,3.6337667364251494,3.4543495038141576,3.817726177456672
-11859457975898.145,11901668858183.488,2,82835.25904063399,1000,625,500,17030257195744.467,5871901924357.788,3600,10000000000000.0,10539,4.68667494902375,159,10.161561788853293,159,10.17280980873095,159,395.72320544204024,395.72320544204024,100000.0,-7833949148210.379,3878214.8437319254,391.03653049301647,0,1000386755.7535211,-1393422.4029289032,998993333.3505921,0.0003671517322484367,998466169.625926,189.50342874661501,5271637.246660829,3.4543490612715217,3.633766282535671,3.4543490723354724,3.817725700589038
-11859458003869.604,11901668886154.947,2,82835.25913725716,1000,625,500,17030257222334.834,5871901915189.634,3600,10000000000000.0,10539,4.725597596912934,160,10.157836077092037,160,10.169177511324628,160,400.4488030389532,400.4488030389532,100000.0,-7833949176181.838,3878214.8533942434,395.72320544204024,0,1000386755.7534244,-1393422.4046499594,998993333.3487744,0.0003702009140130317,998466169.62297,189.50342833706367,5271637.258044203,3.4543490612715217,3.633766271188434,3.4543490615485046,3.8177256886673496
-11859458004568.889,11901668886854.232,2,82835.25913967274,1000,625,500,17030257222999.592,5871901914960.431,3600,10000000000000.0,10539,4.764498622766844,161,10.15411243488317,161,10.165547231577811,161,405.21330166172004,405.21330166172004,100000.0,-7833949176881.123,3878214.8536358005,400.4488030389532,0,1000386755.753422,-1393422.4046929856,998993333.348729,0.00037324840064075507,998466169.6228962,189.50342832682495,5271637.258328786,3.4543490612715217,3.6337662709047542,3.4543490612788323,3.817725688369307
-11859458004586.373,11901668886871.717,2,82835.25913973313,1000,625,500,17030257223016.21,5871901914954.7,3600,10000000000000.0,10539,4.803378039905937,162,10.150390861077105,162,10.161918968372879,162,410.016679701626,410.016679701626,100000.0,-7833949176898.607,3878214.8536418397,405.21330166172004,0,1000386755.7534219,-1393422.4046940645,998993333.3487278,0.0003762941944205418,998466169.6228943,189.50342832656884,5271637.258335904,3.4543490612715217,3.6337662708976612,3.45434906127209,3.8177256883618558
-11859458004586.812,11901668886872.156,2,82835.25913973464,1000,625,500,17030257223016.627,5871901914954.557,3600,10000000000000.0,10539,4.84223586036947,163,10.14667135452488,163,10.158292720589767,163,414.85891556199545,414.85891556199545,100000.0,-7833949176899.047,3878214.853641991,410.016679701626,0,1000386755.7534219,-1393422.404694093,998993333.3487278,0.00037933829632692237,998466169.6228942,189.50342832656236,5271637.258336084,3.4543490612715217,3.6337662708974845,3.45434906127192,3.8177256883616697
-11859458004586.812,11901668886872.156,2,82835.25913973464,1000,625,500,17030257223016.627,5871901914954.557,3600,10000000000000.0,10539,4.820298780157106,164,10.14309977003658,164,10.154668487108957,164,419.67921434215253,419.67921434215253,100000.0,-7833949176899.047,3878214.853641991,414.85891556199545,0,1000386755.7534219,-1393422.404694093,998993333.3487278,0.000377619756612191,998466169.6228942,189.50342832656236,5271637.258336084,3.716926255431288,3.6337662708974845,3.45434906127192,3.8177256883616697
-11859458004586.812,11901668886872.156,2,82835.25913973464,1000,625,500,17030257223016.627,5871901914954.557,3600,10000000000000.0,10539,4.798373885518033,165,10.1395301694863,165,10.151046266811543,165,424.4775882276706,424.4775882276706,100000.0,-7833949176899.047,3878214.853641991,419.67921434215253,0,1000386755.7534219,-1393422.404694093,998993333.3487278,0.0003759021715090809,998466169.6228942,189.50342832656236,5271637.258336084,3.716926255431288,3.6337662708974845,3.45434906127192,3.8177256883616697
-11859458004586.812,11901668886872.156,2,82835.25913973464,1000,625,500,17030257223016.627,5871901914954.557,3600,10000000000000.0,10539,4.776461169683592,166,10.135962551772003,166,10.147426058579244,166,429.2540493973542,429.2540493973542,100000.0,-7833949176899.047,3878214.853641991,424.4775882276706,0,1000386755.7534219,-1393422.404694093,998993333.3487278,0.0003741855404873321,998466169.6228942,189.50342832656236,5271637.258336084,3.716926255431288,3.6337662708974845,3.45434906127192,3.8177256883616697
-11859458004586.812,11901668886872.156,2,82835.25913973464,1000,625,500,17030257223016.627,5871901914954.557,3600,10000000000000.0,10539,4.754560625890303,167,10.132396915792267,167,10.143807861294404,167,434.0086100232445,434.0086100232445,100000.0,-7833949176899.047,3878214.853641991,429.2540493973542,0,1000386755.7534219,-1393422.404694093,998993333.3487278,0.00037246986301709876,998466169.6228942,189.50342832656236,5271637.258336084,3.716926255431288,3.6337662708974845,3.45434906127192,3.8177256883616697
-11859458004586.812,11901668886872.156,2,84498.64439585316,1000,625,500,16584481364213.076,6029733327433.778,3600,10000000000000.0,10539,4.685305141043372,168,10.129001933180888,168,10.140246665519392,168,438.6939151642879,438.6939151642879,100000.0,-7409382241873.08,3668031.9999366873,434.0086100232445,0,1000428936.6962591,-1463757.4526920174,998965179.2435671,0.0003471521670980351,998452000.2983042,194.66215215276569,5131789.452628705,4.020579351756414,3.8317363167563774,3.6425443361165306,4.025717967792169
-11859458004586.812,11901668886872.156,2,84498.64439585316,1000,625,500,16584481364213.076,6029733327433.778,3600,10000000000000.0,10539,4.638994961095507,169,10.125608836409002,169,10.136742424315631,169,443.3329101253834,443.3329101253834,100000.0,-7409382241873.08,3668031.9999366873,438.6939151642879,0,1000428936.6962591,-1463757.4526920174,998965179.2435671,0.0003437208688487995,998452000.2983042,194.66215215276569,5131789.452628705,4.020579351756414,3.8317363167563774,3.6425443361165306,4.025717967792169
-11859458004586.812,11901668886872.156,2,84498.64439585316,1000,625,500,16584481364213.076,6029733327433.778,3600,10000000000000.0,10539,4.59271050545181,170,10.122217624429066,170,10.13324012964215,170,447.9256206308352,447.9256206308352,100000.0,-7409382241873.08,3668031.9999366873,443.3329101253834,0,1000428936.6962591,-1463757.4526920174,998965179.2435671,0.00034029147661158543,998452000.2983042,194.66215215276569,5131789.452628705,4.020579351756414,3.8317363167563774,3.6425443361165306,4.025717967792169
-11859458004586.812,11901668886872.156,2,84498.64439585316,1000,625,500,16584481364213.076,6029733327433.778,3600,10000000000000.0,10539,4.546451759823711,171,10.118828296194117,171,10.129739780417694,171,452.4720723906589,452.4720723906589,100000.0,-7409382241873.08,3668031.9999366873,447.9256206308352,0,1000428936.6962591,-1463757.4526920174,998965179.2435671,0.0003368639893277031,998452000.2983042,194.66215215276569,5131789.452628705,4.020579351756414,3.8317363167563774,3.6425443361165306,4.025717967792169
-11859458004586.812,11901668886872.156,2,85463.91802363178,1000,625,500,16336335199567.045,6121323955366.089,3600,10000000000000.0,10539,4.484784252813216,172,10.115510474174702,172,10.126273956381453,172,456.9568566434721,456.9568566434721,100000.0,-7173106923619.229,3551063.3512884215,452.4720723906589,0,1000448412.7085018,-1499079.3857210693,998949333.3227807,0.0003216983697479285,998444319.0490798,197.80615823035566,5050142.737009491,4.145919090521583,3.9490272682035172,3.7540440468359684,4.148946773656321
-11859458004586.812,11901668886872.156,2,85463.91802363178,1000,625,500,16336335199567.045,6121323955366.089,3600,10000000000000.0,10539,4.436722571445155,173,10.112194495133735,173,10.122842629305204,173,461.3935792149173,461.3935792149173,100000.0,-7173106923619.229,3551063.3512884215,456.9568566434721,0,1000448412.7085018,-1499079.3857210693,998949333.3227807,0.0003182508539541098,998444319.0490798,197.80615823035566,5050142.737009491,4.145919090521583,3.9490272682035172,3.7540440468359684,4.148946773656321
-11859458004586.812,11901668886872.156,2,85463.91802363178,1000,625,500,16336335199567.045,6121323955366.089,3600,10000000000000.0,10539,4.388687587301525,174,10.108880358047486,174,10.11941320825701,174,465.7822668022188,465.7822668022188,100000.0,-7173106923619.229,3551063.3512884215,461.3935792149173,0,1000448412.7085018,-1499079.3857210693,998949333.3227807,0.0003148052531807449,998444319.0490798,197.80615823035566,5050142.737009491,4.145919090521583,3.9490272682035172,3.7540440468359684,4.148946773656321
-11859458004586.812,11901668886872.156,2,85463.91802363178,1000,625,500,16336335199567.045,6121323955366.089,3600,10000000000000.0,10539,4.3406792855527065,175,10.105568061892788,175,10.115985692178114,175,470.12294608777154,470.12294608777154,100000.0,-7173106923619.229,3551063.3512884215,465.7822668022188,0,1000448412.7085018,-1499079.3857210693,998949333.3227807,0.0003113615663640871,998444319.0490798,197.80615823035566,5050142.737009491,4.145919090521583,3.9490272682035172,3.7540440468359684,4.148946773656321
-11859458004586.812,11901668886872.156,2,85463.91802363178,1000,625,500,16336335199567.045,6121323955366.089,3600,10000000000000.0,10539,4.292697651379444,176,10.10225760564704,176,10.11256008001035,176,474.415643739151,474.415643739151,100000.0,-7173106923619.229,3551063.3512884215,470.12294608777154,0,1000448412.7085018,-1499079.3857210693,998949333.3227807,0.00030791979244113976,998444319.0490798,197.80615823035566,5050142.737009491,4.145919090521583,3.9490272682035172,3.7540440468359684,4.148946773656321
-11859458004586.812,11901668886872.156,2,85463.91802363178,1000,625,500,16336335199567.045,6121323955366.089,3600,10000000000000.0,10539,4.2447426699676605,177,10.098948988288214,177,10.109136370696136,177,478.66038640911864,478.66038640911864,100000.0,-7173106923619.229,3551063.3512884215,474.415643739151,0,1000448412.7085018,-1499079.3857210693,998949333.3227807,0.00030447993034926916,998444319.0490798,197.80615823035566,5050142.737009491,4.145919090521583,3.9490272682035172,3.7540440468359684,4.148946773656321
-11859458004586.812,11901668886872.156,2,85463.91802363178,1000,625,500,16336335199567.045,6121323955366.089,3600,10000000000000.0,10539,4.214742275584123,178,10.095599181717075,178,10.105714563178477,178,482.87512868470276,482.87512868470276,100000.0,-7173106923619.229,3551063.3512884215,478.66038640911864,0,1000448412.7085018,-1499079.3857210693,998949333.3227807,0.0003023279699826308,998444319.0490798,197.80615823035566,5050142.737009491,4.068459592261734,3.9490272682035172,3.7540440468359684,4.148946773656321
-11859458004586.812,11901668886872.156,2,85463.91802363178,1000,625,500,16336335199567.045,6121323955366.089,3600,10000000000000.0,10539,4.18475854577179,179,10.092251235891114,179,10.102294656400966,179,487.05988723047454,487.05988723047454,100000.0,-7173106923619.229,3551063.3512884215,482.87512868470276,0,1000448412.7085018,-1499079.3857210693,998949333.3227807,0.00030017720498350326,998444319.0490798,197.80615823035566,5050142.737009491,4.068459592261734,3.9490272682035172,3.7540440468359684,4.148946773656321
-11859458004586.812,11901668886872.156,2,85463.91802363178,1000,625,500,16336335199567.045,6121323955366.089,3600,10000000000000.0,10539,4.154791471273622,180,10.088905149776725,180,10.098876649307782,180,491.21467870174814,491.21467870174814,100000.0,-7173106923619.229,3551063.3512884215,487.05988723047454,0,1000448412.7085018,-1499079.3857210693,998949333.3227807,0.0002980276346878676,998444319.0490798,197.80615823035566,5050142.737009491,4.068459592261734,3.9490272682035172,3.7540440468359684,4.148946773656321
-11859458004586.812,11901668886872.156,2,85463.91802363178,1000,625,500,16336335199567.045,6121323955366.089,3600,10000000000000.0,10539,4.12484104283702,181,10.085560922340882,181,10.09546054084369,181,495.3395197445852,495.3395197445852,100000.0,-7173106923619.229,3551063.3512884215,491.21467870174814,0,1000448412.7085018,-1499079.3857210693,998949333.3227807,0.0002958792584320308,998444319.0490798,197.80615823035566,5050142.737009491,4.068459592261734,3.9490272682035172,3.7540440468359684,4.148946773656321
